id,Tisch F4 Collection Name ,Notes
tufts:14430,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14431,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14432,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14433,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14434,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14435,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14436,Trove,ArtBatchTransform: 2015-09-15T15:29:16.013-04:00
tufts:14437,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14438,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14439,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14440,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14441,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14442,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14443,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14444,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14445,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14446,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14447,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14448,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14449,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14450,Trove,ArtBatchTransform: 2015-09-16T09:37:52.935-04:00
tufts:14452,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14453,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14454,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14455,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14456,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14457,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14458,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14459,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14460,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14461,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14462,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14463,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14464,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14465,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14466,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14467,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14468,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14469,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14470,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14471,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14472,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14473,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14474,Trove,ArtBatchTransform: 2015-09-24T07:33:02.717-04:00
tufts:14500,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14501,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14502,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14503,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14504,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14505,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14506,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14507,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14508,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14509,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14510,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14511,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14512,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14513,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14514,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14515,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14516,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14517,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14518,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14519,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14520,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14521,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14522,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14523,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14524,Trove,ArtBatchTransform: 2015-09-24T11:10:59.019-04:00
tufts:14525,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14526,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14527,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14528,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14529,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14530,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14531,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14532,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14533,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14534,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14535,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14536,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14537,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14538,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14539,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14540,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14541,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14542,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14543,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14544,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14545,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14546,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14547,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14548,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14549,Trove,ArtBatchTransform: 2015-09-29T10:41:06.502-04:00
tufts:14550,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14551,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14552,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14553,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14554,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14555,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14556,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14557,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14558,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14559,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14560,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14561,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14562,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14563,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14564,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14565,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14566,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14567,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14568,Trove,ArtBatchTransform: 2015-09-30T14:39:37.985-04:00
tufts:14578,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14579,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14580,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14581,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14582,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14583,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14584,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14585,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14586,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14587,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14588,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14589,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14590,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14591,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14592,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14593,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14594,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14595,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14596,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14597,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14598,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14599,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14600,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14601,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14602,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14603,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14604,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14605,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14606,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14607,Trove,ArtBatchTransform: 2015-10-02T14:04:57.114-04:00
tufts:14628,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14629,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14630,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14631,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14632,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14633,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14634,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14635,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14636,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14637,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14638,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14639,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14640,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14641,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14642,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14643,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14644,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14645,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14646,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14647,Trove,ArtBatchTransform: 2015-10-09T11:29:12.479-04:00
tufts:14648,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14649,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14650,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14651,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14652,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14653,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14654,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14655,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14656,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14657,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14658,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14659,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14660,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14661,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14662,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14663,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14664,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14665,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14666,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14667,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14668,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14669,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14670,Trove,ArtBatchTransform: 2015-10-13T12:38:27.459-04:00
tufts:14671,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14672,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14673,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14674,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14675,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14676,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14677,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14678,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14679,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14680,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14681,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14682,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14683,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14684,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14685,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14686,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14687,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14688,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14689,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14690,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14691,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14692,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14693,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14694,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14695,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14696,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14697,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14698,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14699,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14700,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14701,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14702,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14703,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14704,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14705,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14706,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14707,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14708,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14709,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14710,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14711,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14712,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14713,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14714,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14715,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14716,Trove,ArtBatchTransform: 2015-10-14T08:44:54.235-04:00
tufts:14717,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14718,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14719,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14720,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14721,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14722,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14723,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14724,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14725,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14726,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14727,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14728,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14729,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14730,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14731,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14732,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14733,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14734,Trove,ArtBatchTransform: 2015-10-15T07:29:59.342-04:00
tufts:14735,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14736,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14737,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14738,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14739,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14740,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14741,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14742,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14743,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14744,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14745,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14746,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14747,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14748,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14749,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14750,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14751,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14752,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14753,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14754,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14755,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14756,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14757,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14758,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14759,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14760,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14761,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14762,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14763,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14764,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14765,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14766,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14767,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14768,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14769,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14770,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14771,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14772,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14773,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14774,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14775,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14776,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14777,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14778,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14779,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14780,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14781,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14782,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14783,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14784,Trove,ArtBatchTransform: 2015-10-19T08:57:09.747-04:00
tufts:14785,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14786,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14787,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14788,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14789,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14790,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14791,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14792,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14793,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14794,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14795,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14796,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14797,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14798,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14799,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14800,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14801,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14802,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14803,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14804,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14805,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14806,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14807,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14808,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14809,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14810,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14811,Trove,ArtBatchTransform: 2015-10-21T08:48:56.119-04:00
tufts:14812,Trove,ArtBatchTransform: 2015-10-21T08:48:56.119-04:00
tufts:14813,Trove,ArtBatchTransform: 2015-10-21T08:48:56.119-04:00
tufts:14814,Trove,ArtBatchTransform: 2015-10-21T08:48:56.119-04:00
tufts:14815,Trove,ArtBatchTransform: 2015-10-21T08:48:56.119-04:00
tufts:14816,Trove,ArtBatchTransform: 2015-10-21T08:48:56.119-04:00
tufts:14817,Trove,ArtBatchTransform: 2015-10-15T12:14:50.033-04:00
tufts:14818,Trove,ArtBatchTransform: 2015-10-15T13:01:12.055-04:00
tufts:14819,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14820,Trove,ArtBatchTransform: 2015-10-20T13:33:29.211-04:00
tufts:14821,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14822,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14823,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14824,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
